stock_code,report_date,holder_top1_pct,holder_top10_pct,holder_count
600900,2022-03-31,54.906,84.849,10
600900,2022-06-30,54.539,85.129,10
600900,2022-09-30,54.343,84.70500000000001,10
600900,2022-12-31,52.248,82.419,10
600900,2023-03-31,52.248,81.049,10
600900,2023-06-30,52.248,81.59100000000001,10
600900,2023-09-30,52.214,81.56,10
600900,2023-12-31,49.1,77.932,10
600900,2024-03-31,46.284,76.88000000000001,10
600900,2024-06-30,45.865,76.401,10
600900,2024-09-30,45.807,75.78,10
600900,2024-12-31,45.787,73.693,10
600900,2025-03-31,45.787,72.94,10
600900,2025-06-30,41.71,71.813,10
600900,2025-09-30,42.073,70.417,10
600900,2025-12-31,42.383,70.636,10
600900,2026-03-31,43.469,70.38900000000001,10
601985,2015-06-30,2.449,10.384,10
601985,2015-09-30,1.257,5.159000000000001,10
601985,2015-12-31,1.68,6.417000000000001,10
601985,2016-03-31,1.089,6.655,10
601985,2016-06-30,2.661,11.865,10
601985,2016-09-30,2.661,12.376000000000001,10
601985,2016-12-31,2.661,11.902000000000001,10
601985,2017-03-31,2.661,12.392000000000001,10
601985,2017-06-30,9.688,28.246,10
601985,2017-09-30,10.944,29.282999999999994,10
601985,2017-12-31,16.513,33.47899999999999,10
601985,2018-03-31,17.983,35.224999999999994,10
601985,2018-06-30,70.402,82.32600000000001,10
601985,2018-09-30,70.402,80.856,10
601985,2018-12-31,70.402,80.53599999999999,10
601985,2019-03-31,70.402,79.496,10
601985,2019-06-30,70.402,78.81599999999999,10
601985,2019-09-30,69.502,78.43599999999999,10
601985,2019-12-31,69.502,77.871,10
601985,2020-03-31,69.502,77.954,10
601985,2020-06-30,69.502,77.90199999999999,10
601985,2020-09-30,69.502,77.88499999999998,10
601985,2020-12-31,2.99,8.788,10
601985,2021-03-31,2.99,8.791,10
601985,2021-06-30,3.596,15.045,10
601985,2021-09-30,2.728,11.763,10
601985,2021-12-31,2.727,11.975999999999999,10
601985,2022-03-31,2.53,11.466999999999999,10
601985,2022-06-30,58.787,70.309,11
601985,2022-09-30,59.37,70.27399999999999,10
601985,2022-12-31,59.338,70.54299999999999,10
601985,2023-03-31,59.309,70.0,10
601985,2023-06-30,59.267,69.615,10
601985,2023-09-30,59.267,69.58600000000001,10
601985,2023-12-31,59.358,69.613,10
601985,2024-03-31,59.361,70.39399999999999,10
601985,2024-06-30,59.361,71.201,10
601985,2024-09-30,59.361,73.464,10
601985,2024-12-31,59.361,72.297,10
601985,2025-03-31,59.361,73.714,10
601985,2025-04-28,59.361,74.256,10
601985,2025-06-30,3.316,15.236999999999998,10
601985,2025-09-30,3.708,14.333,10
601985,2025-12-31,4.033,14.405999999999999,10
601985,2026-03-31,4.033,11.861,10
300274,2011-12-31,11.203,31.124999999999996,10
300274,2012-03-31,1.674,10.762,10
300274,2012-06-30,3.392,19.451999999999998,10
300274,2012-09-30,1.761,9.326,10
300274,2012-12-31,23.969,53.050999999999995,10
300274,2013-03-31,14.446,42.001000000000005,10
300274,2013-06-30,12.554,52.344,10
300274,2013-09-30,8.585,47.458,10
300274,2013-12-31,6.507,46.415,10
300274,2014-03-31,6.592,39.388999999999996,10
300274,2014-06-30,6.023,35.669,10
300274,2014-09-30,8.961,37.294000000000004,10
300274,2014-12-31,13.814,46.93,10
300274,2015-03-31,13.814,47.406,10
300274,2015-06-30,13.814,35.402,10
300274,2015-09-30,13.7,34.72,10
300274,2015-12-31,13.642,32.95099999999999,10
300274,2016-03-31,13.642,31.868,10
300274,2016-06-30,13.634,31.639999999999997,10
300274,2016-09-30,13.515,31.941,10
300274,2016-12-31,13.401,31.65,10
300274,2017-03-31,13.401,31.66,10
300274,2017-06-30,13.401,33.309,10
300274,2017-09-30,10.663,34.333,10
300274,2017-12-31,10.662,33.31,10
300274,2018-03-31,10.66,33.455,10
300274,2018-06-30,10.577,30.468,10
300274,2018-09-30,10.577,29.15,10
300274,2018-12-31,10.578,31.098999999999997,10
300274,2019-03-31,10.578,28.818,10
300274,2019-06-30,10.493,35.05800000000001,10
300274,2019-09-30,10.493,39.14300000000001,11
300274,2019-12-31,10.493,37.241,10
300274,2020-03-31,10.492,31.305000000000003,10
300274,2020-06-30,10.4,32.619,10
300274,2020-09-30,10.4,28.863999999999997,10
300274,2020-12-31,10.39,29.928,10
300274,2021-03-31,10.848,32.646,10
300274,2021-06-30,12.989,35.50099999999999,10
300274,2021-09-30,12.219,34.275,10
300274,2021-12-31,14.802,36.940999999999995,10
300274,2022-03-31,20.361,42.802,10
300274,2022-05-12,20.366,42.364,10
300274,2022-06-30,19.919,42.102000000000004,10
300274,2022-09-30,14.778,35.869,10
300274,2022-12-31,13.377,34.26500000000001,10
300274,2023-03-31,13.249,34.45400000000001,10
300274,2023-06-30,15.234,35.867999999999995,10
300274,2023-09-12,15.372,35.92099999999999,10
300274,2023-09-30,15.265,35.882,10
300274,2023-12-31,15.16,35.791,10
300274,2024-03-31,14.699,35.613,10
300274,2024-06-30,13.271,33.946999999999996,10
300274,2024-07-12,12.387,33.334,10
300274,2024-09-30,11.775,33.135000000000005,10
300274,2024-12-31,9.928,28.205000000000002,10
300274,2025-03-31,9.928,25.627000000000002,10
300274,2025-04-08,9.928,25.874999999999996,10
300274,2025-06-30,9.93,25.721999999999998,10
300274,2025-09-30,9.93,28.371999999999996,10
300274,2025-12-31,10.292,28.554000000000002,10
300274,2026-03-31,10.832,26.518,10
688676,2021-03-31,4.317,12.81,10
688676,2021-06-30,1.449,9.417,10
688676,2021-09-30,2.673,12.381,10
688676,2021-12-31,7.669,30.636999999999997,10
688676,2022-03-31,44.717,78.145,10
688676,2022-06-30,40.101,68.505,10
688676,2022-09-30,33.705,60.731,10
688676,2022-12-31,29.936,53.121,10
688676,2023-03-31,24.377,46.874,10
688676,2023-06-30,19.929,43.896,10
688676,2023-09-30,16.645,37.654,10
688676,2023-12-14,14.028,35.457,10
688676,2023-12-31,14.028,34.855,10
688676,2024-03-31,43.257,68.148,10
688676,2024-06-30,40.456,63.461,10
688676,2024-09-30,40.413,61.28699999999999,10
688676,2024-12-31,40.413,58.803,10
688676,2025-03-31,40.413,56.88399999999999,10
688676,2025-04-09,40.413,56.937,10
688676,2025-06-30,40.25,57.257,10
688676,2025-09-30,40.207,57.039,10
688676,2025-12-31,40.207,53.754000000000005,10
688676,2026-03-31,40.207,54.481,10
300737,2018-03-31,0.713,2.722,10
300737,2018-06-30,0.713,3.881,10
300737,2018-09-30,1.369,4.066000000000001,10
300737,2018-12-31,1.369,4.149,10
300737,2019-03-31,6.845,32.073,10
300737,2019-06-30,6.792,38.581999999999994,10
300737,2019-08-06,6.792,38.581999999999994,10
300737,2019-09-30,6.293,36.931,10
300737,2019-12-31,6.305,33.562,10
300737,2020-03-31,5.435,24.894,10
300737,2020-06-30,4.926,21.157,10
300737,2020-09-30,3.414,22.298999999999996,10
300737,2020-12-31,4.884,27.377000000000002,10
300737,2021-03-03,8.979,44.626,10
300737,2021-03-31,8.979,45.492999999999995,10
300737,2021-06-30,16.158,88.61099999999999,10
300737,2021-07-19,8.977,50.25899999999999,10
300737,2021-09-30,11.692,52.78,10
300737,2021-12-31,11.526,47.519,10
300737,2022-03-31,9.213,44.639,10
300737,2022-04-28,8.984,49.457,10
300737,2022-06-30,9.35,50.56400000000001,10
300737,2022-09-30,8.956,46.382000000000005,10
300737,2022-12-31,8.956,46.366,10
300737,2023-03-31,8.956,49.634,10
300737,2023-06-30,8.862,48.509,10
300737,2023-09-30,8.846,45.015,10
300737,2023-10-26,8.846,45.79600000000001,10
300737,2023-12-31,8.846,45.321000000000005,10
300737,2024-03-31,8.838,45.133,10
300737,2024-06-30,8.778,43.428,10
300737,2024-09-30,9.171,45.177,10
300737,2024-12-31,9.26,44.395,10
300737,2025-03-31,8.907,45.631,10
300737,2025-06-30,8.907,45.012,10
300737,2025-09-30,8.907,45.652,10
300737,2025-12-31,8.907,46.352,10
300737,2026-03-31,8.908,46.49399999999999,10
